id,label
test_12481,0.006096
test_12482,0.095875
test_12483,0.003522
test_12484,0.149624
test_12485,0.293554
test_12486,0.006685
test_12487,0.026076
test_12488,0.016342
test_12489,0.018
test_12490,0.00577
test_12491,0.003973
test_12492,0.504981
test_12493,0.007713
test_12494,0.006297
test_12495,0.10355
test_12496,0.00219
test_12497,0.031559
test_12498,0.004743
test_12499,0.002674
test_12500,0.25869
test_12501,0.057872
test_12502,0.006772
test_12503,0.969059
test_12504,0.013517
test_12505,0.015992
test_12506,0.125736
test_12507,0.002811
test_12508,0.868735
test_12509,0.00336
test_12510,0.071619
test_12511,0.014998
test_12512,0.023996
test_12513,0.052597
test_12514,0.002466
test_12515,0.955681
test_12516,0.017101
test_12517,0.034029
test_12518,0.201269
test_12519,0.06323
test_12520,0.015682
test_12521,0.024632
test_12522,0.02286
test_12523,0.011794
test_12524,0.017113
test_12525,0.003252
test_12526,0.042467
test_12527,0.088054
test_12528,0.018264
test_12529,0.004105
test_12530,0.305063
test_12531,0.011919
test_12532,0.005461
test_12533,0.003183
test_12534,0.025179
test_12535,0.106672
test_12536,0.102063
test_12537,0.059932
test_12538,0.00544
test_12539,0.064643
test_12540,0.00313
test_12541,0.003004
test_12542,0.380505
test_12543,0.264919
test_12544,0.003733
test_12545,0.003433
test_12546,0.011387
test_12547,0.699943
test_12548,0.744023
test_12549,0.012278
test_12550,0.087805
test_12551,0.158267
test_12552,0.014443
test_12553,0.010721
test_12554,0.015065
test_12555,0.24898
test_12556,0.014387
test_12557,0.004013
test_12558,0.042554
test_12559,0.133963
test_12560,0.041746
test_12561,0.003339
test_12562,0.024349
test_12563,0.109734
test_12564,0.011416
test_12565,0.058276
test_12566,0.49712
test_12567,0.014422
test_12568,0.021548
test_12569,0.003379
test_12570,0.008969
test_12571,0.092556
test_12572,0.011315
test_12573,0.020548
test_12574,0.007806
test_12575,0.117663
test_12576,0.132259
test_12577,0.006235
test_12578,0.008747
test_12579,0.006238
test_12580,0.012751
test_12581,0.025015
test_12582,0.018909
test_12583,0.509626
test_12584,0.056433
test_12585,0.013277
test_12586,0.00339
test_12587,0.003024
test_12588,0.055622
test_12589,0.926472
test_12590,0.024099
test_12591,0.018485
test_12592,0.072208
test_12593,0.960778
test_12594,0.004568
test_12595,0.007775
test_12596,0.093306
test_12597,0.198596
test_12598,0.066147
test_12599,0.008182
test_12600,0.072326
test_12601,0.959904
test_12602,0.016799
test_12603,0.116651
test_12604,0.014691
test_12605,0.01173
test_12606,0.046138
test_12607,0.158534
test_12608,0.011204
test_12609,0.009751
test_12610,0.010108
test_12611,0.201412
test_12612,0.209767
test_12613,0.004293
test_12614,0.010942
test_12615,0.002174
test_12616,0.974858
test_12617,0.526911
test_12618,0.147575
test_12619,0.022703
test_12620,0.141243
test_12621,0.003356
test_12622,0.00286
test_12623,0.003811
test_12624,0.002704
test_12625,0.00271
test_12626,0.003778
test_12627,0.004618
test_12628,0.008308
test_12629,0.002331
test_12630,0.25974
test_12631,0.845241
test_12632,0.107079
test_12633,0.089082
test_12634,0.016203
test_12635,0.00417
test_12636,0.0139
test_12637,0.007014
test_12638,0.003328
test_12639,0.002073
test_12640,0.003357
test_12641,0.004712
test_12642,0.219079
test_12643,0.003694
test_12644,0.060046
test_12645,0.017723
test_12646,0.037817
test_12647,0.014408
test_12648,0.005113
test_12649,0.002654
test_12650,0.036914
test_12651,0.002791
test_12652,0.037346
test_12653,0.270717
test_12654,0.034332
test_12655,0.003137
test_12656,0.063987
test_12657,0.061047
test_12658,0.045484
test_12659,0.075189
test_12660,0.08438
test_12661,0.036894
test_12662,0.007383
test_12663,0.894165
test_12664,0.296347
test_12665,0.159382
test_12666,0.003722
test_12667,0.037614
test_12668,0.024094
test_12669,0.023776
test_12670,0.002456
test_12671,0.006796
test_12672,0.003793
test_12673,0.020789
test_12674,0.003805
test_12675,0.108618
test_12676,0.033812
test_12677,0.003813
test_12678,0.011857
test_12679,0.961525
test_12680,0.010896
test_12681,0.004204
test_12682,0.010646
test_12683,0.006907
test_12684,0.008833
test_12685,0.008278
test_12686,0.018051
test_12687,0.003391
test_12688,0.003394
test_12689,0.009681
test_12690,0.585127
test_12691,0.005938
test_12692,0.065298
test_12693,0.015057
test_12694,0.156218
test_12695,0.965147
test_12696,0.003162
test_12697,0.007769
test_12698,0.346643
test_12699,0.018716
test_12700,0.057827
test_12701,0.889447
test_12702,0.01536
test_12703,0.213232
test_12704,0.415948
test_12705,0.014153
test_12706,0.952237
test_12707,0.217646
test_12708,0.047651
test_12709,0.076166
test_12710,0.008654
test_12711,0.013206
test_12712,0.01128
test_12713,0.00975
test_12714,0.009104
test_12715,0.121113
test_12716,0.282297
test_12717,0.025277
test_12718,0.012177
test_12719,0.019308
test_12720,0.002614
test_12721,0.010318
test_12722,0.019259
test_12723,0.440153
test_12724,0.510453
test_12725,0.003719
test_12726,0.011616
test_12727,0.00484
test_12728,0.030441
test_12729,0.228226
test_12730,0.012776
test_12731,0.003907
test_12732,0.204052
test_12733,0.051938
test_12734,0.237445
test_12735,0.004565
test_12736,0.017149
test_12737,0.150338
test_12738,0.029604
test_12739,0.010478
test_12740,0.002544
test_12741,0.042616
test_12742,0.002533
test_12743,0.017005
test_12744,0.003244
test_12745,0.00814
test_12746,0.0027
test_12747,0.009628
test_12748,0.153566
test_12749,0.017435
test_12750,0.004078
test_12751,0.007177
test_12752,0.064825
test_12753,0.002746
test_12754,0.004157
test_12755,0.010944
test_12756,0.062832
test_12757,0.008908
test_12758,0.028216
test_12759,0.003515
test_12760,0.363309
test_12761,0.074058
test_12762,0.068192
test_12763,0.008319
test_12764,0.011458
test_12765,0.080746
test_12766,0.231901
test_12767,0.426601
test_12768,0.028195
test_12769,0.021957
test_12770,0.048916
test_12771,0.002097
test_12772,0.955918
test_12773,0.00305
test_12774,0.021014
test_12775,0.005972
test_12776,0.131567
test_12777,0.975195
test_12778,0.003594
test_12779,0.003108
test_12780,0.021989
test_12781,0.003152
test_12782,0.011765
test_12783,0.163924
test_12784,0.149911
test_12785,0.003409
test_12786,0.012006
test_12787,0.007449
test_12788,0.003145
test_12789,0.006685
test_12790,0.003729
test_12791,0.034533
test_12792,0.003024
test_12793,0.07746
test_12794,0.003099
test_12795,0.075979
test_12796,0.780187
test_12797,0.00345
test_12798,0.003836
test_12799,0.017933
test_12800,0.650048
test_12801,0.010987
test_12802,0.004465
test_12803,0.080107
test_12804,0.214535
test_12805,0.060844
test_12806,0.003536
test_12807,0.012435
test_12808,0.036744
test_12809,0.039324
test_12810,0.076992
test_12811,0.006348
test_12812,0.003522
test_12813,0.028359
test_12814,0.004017
test_12815,0.173762
test_12816,0.040598
test_12817,0.003935
test_12818,0.014648
test_12819,0.039593
test_12820,0.003631
test_12821,0.022828
test_12822,0.012631
test_12823,0.021069
test_12824,0.095492
test_12825,0.016538
test_12826,0.626244
test_12827,0.003089
test_12828,0.007331
test_12829,0.054463
test_12830,0.298206
test_12831,0.016681
test_12832,0.099691
test_12833,0.198448
test_12834,0.032414
test_12835,0.00608
test_12836,0.011513
test_12837,0.007822
test_12838,0.009198
test_12839,0.009826
test_12840,0.015044
test_12841,0.01317
test_12842,0.006944
test_12843,0.032738
test_12844,0.015783
test_12845,0.025831
test_12846,0.045172
test_12847,0.53105
test_12848,0.015512
test_12849,0.067115
test_12850,0.368748
test_12851,0.025778
test_12852,0.013933
test_12853,0.002932
test_12854,0.013689
test_12855,0.024123
test_12856,0.012292
test_12857,0.002985
test_12858,0.00349
test_12859,0.031661
test_12860,0.663201
test_12861,0.02935
test_12862,0.01043
test_12863,0.035234
test_12864,0.020193
test_12865,0.020369
test_12866,0.01398
test_12867,0.23215
test_12868,0.004191
test_12869,0.035658
test_12870,0.00589
test_12871,0.014757
test_12872,0.002269
test_12873,0.449335
test_12874,0.053628
test_12875,0.005864
test_12876,0.007397
test_12877,0.031237
test_12878,0.103403
test_12879,0.017679
test_12880,0.023824
test_12881,0.550458
test_12882,0.078023
test_12883,0.054884
test_12884,0.036223
test_12885,0.959461
test_12886,0.012264
test_12887,0.013247
test_12888,0.714458
test_12889,0.003693
test_12890,0.758938
test_12891,0.00721
test_12892,0.057955
test_12893,0.002835
test_12894,0.061046
test_12895,0.006117
test_12896,0.046473
test_12897,0.256437
test_12898,0.018809
test_12899,0.003455
test_12900,0.002256
test_12901,0.011412
test_12902,0.090562
test_12903,0.034814
test_12904,0.020094
test_12905,0.012522
test_12906,0.003267
test_12907,0.012901
test_12908,0.007663
test_12909,0.044712
test_12910,0.030129
test_12911,0.064898
test_12912,0.003613
test_12913,0.011641
test_12914,0.032952
test_12915,0.034006
test_12916,0.023099
test_12917,0.749811
test_12918,0.021976
test_12919,0.96743
test_12920,0.539111
test_12921,0.963113
test_12922,0.014408
test_12923,0.00375
test_12924,0.012543
test_12925,0.048077
test_12926,0.015551
test_12927,0.002321
test_12928,0.03056
test_12929,0.012265
test_12930,0.003151
test_12931,0.031328
test_12932,0.003582
test_12933,0.003089
test_12934,0.005784
test_12935,0.312705
test_12936,0.002014
test_12937,0.002629
test_12938,0.012471
test_12939,0.06493
test_12940,0.020029
test_12941,0.003086
test_12942,0.058315
test_12943,0.003891
test_12944,0.047972
test_12945,0.156532
test_12946,0.003381
test_12947,0.002962
test_12948,0.016036
test_12949,0.003586
test_12950,0.717429
test_12951,0.151622
test_12952,0.015829
test_12953,0.003502
test_12954,0.022681
test_12955,0.780045
test_12956,0.0211
test_12957,0.776506
test_12958,0.008547
test_12959,0.21574
test_12960,0.027258
test_12961,0.004991
test_12962,0.910803
test_12963,0.009795
test_12964,0.015146
test_12965,0.00368
test_12966,0.012136
test_12967,0.038201
test_12968,0.078151
test_12969,0.472956
test_12970,0.005934
test_12971,0.002646
test_12972,0.972638
test_12973,0.002646
test_12974,0.063802
test_12975,0.013446
test_12976,0.010629
test_12977,0.011094
test_12978,0.003771
test_12979,0.003335
test_12980,0.605845
test_12981,0.057069
test_12982,0.016913
test_12983,0.002267
test_12984,0.047266
test_12985,0.003179
test_12986,0.002754
test_12987,0.007234
test_12988,0.264026
test_12989,0.970133
test_12990,0.013893
test_12991,0.002633
test_12992,0.004447
test_12993,0.011106
test_12994,0.012663
test_12995,0.010159
test_12996,0.006524
test_12997,0.003219
test_12998,0.01336
test_12999,0.003526
test_13000,0.007336
test_13001,0.008247
test_13002,0.01472
test_13003,0.003065
test_13004,0.012065
test_13005,0.031753
test_13006,0.961577
test_13007,0.040841
test_13008,0.012501
test_13009,0.004293
test_13010,0.005196
test_13011,0.061377
test_13012,0.016422
test_13013,0.155971
test_13014,0.053235
test_13015,0.354032
test_13016,0.550766
test_13017,0.003433
test_13018,0.003741
test_13019,0.041538
test_13020,0.043237
test_13021,0.023526
test_13022,0.002913
test_13023,0.004308
test_13024,0.005603
test_13025,0.509865
test_13026,0.930067
test_13027,0.006842
test_13028,0.00479
test_13029,0.003092
test_13030,0.010968
test_13031,0.041065
test_13032,0.022684
test_13033,0.019677
test_13034,0.020726
test_13035,0.275433
test_13036,0.003793
test_13037,0.014457
test_13038,0.041798
test_13039,0.085995
test_13040,0.009735
test_13041,0.004471
test_13042,0.00227
test_13043,0.020251
test_13044,0.05599
test_13045,0.971704
test_13046,0.035261
test_13047,0.005643
test_13048,0.015436
test_13049,0.472434
test_13050,0.003352
test_13051,0.003204
test_13052,0.016084
test_13053,0.009781
test_13054,0.351716
test_13055,0.012265
test_13056,0.180585
test_13057,0.956365
test_13058,0.007609
test_13059,0.00401
test_13060,0.002577
test_13061,0.010308
test_13062,0.005659
test_13063,0.065396
test_13064,0.031295
test_13065,0.013036
test_13066,0.025268
test_13067,0.057493
test_13068,0.014493
test_13069,0.00284
test_13070,0.005746
test_13071,0.098616
test_13072,0.08624
test_13073,0.007845
test_13074,0.971901
test_13075,0.049824
test_13076,0.040274
test_13077,0.065394
test_13078,0.061606
test_13079,0.005336
test_13080,0.022459
test_13081,0.9609
test_13082,0.00284
test_13083,0.329398
test_13084,0.020282
test_13085,0.011339
test_13086,0.010517
test_13087,0.021347
test_13088,0.018156
test_13089,0.165971
test_13090,0.004239
test_13091,0.011265
test_13092,0.157445
test_13093,0.010862
test_13094,0.146309
test_13095,0.003365
test_13096,0.008851
test_13097,0.011667
test_13098,0.036692
test_13099,0.002845
test_13100,0.002777
test_13101,0.012845
test_13102,0.035859
test_13103,0.100235
test_13104,0.011099
test_13105,0.013416
test_13106,0.003936
test_13107,0.002566
test_13108,0.01053
test_13109,0.899954
test_13110,0.237675
test_13111,0.003124
test_13112,0.024667
test_13113,0.033925
test_13114,0.030159
test_13115,0.038259
test_13116,0.018599
test_13117,0.021867
test_13118,0.003489
test_13119,0.397846
test_13120,0.131825
test_13121,0.001938
test_13122,0.115309
test_13123,0.009844
test_13124,0.168533
test_13125,0.130746
test_13126,0.046551
test_13127,0.215678
test_13128,0.236909
test_13129,0.005322
test_13130,0.002733
test_13131,0.021064
test_13132,0.022911
test_13133,0.008158
test_13134,0.005239
test_13135,0.002876
test_13136,0.009595
test_13137,0.05137
test_13138,0.899524
test_13139,0.01572
test_13140,0.002476
test_13141,0.013934
test_13142,0.018346
test_13143,0.002666
test_13144,0.006834
test_13145,0.003296
test_13146,0.008483
test_13147,0.002381
test_13148,0.021428
test_13149,0.126008
test_13150,0.005746
test_13151,0.644135
test_13152,0.017746
test_13153,0.065923
test_13154,0.003171
test_13155,0.014567
test_13156,0.006263
test_13157,0.075101
test_13158,0.541508
test_13159,0.015356
test_13160,0.05421
test_13161,0.062192
test_13162,0.014122
test_13163,0.022038
test_13164,0.009938
test_13165,0.002039
test_13166,0.014105
test_13167,0.065817
test_13168,0.786771
test_13169,0.041501
test_13170,0.003612
test_13171,0.261211
test_13172,0.019758
test_13173,0.139228
test_13174,0.020965
test_13175,0.010773
test_13176,0.010254
test_13177,0.01576
test_13178,0.22417
test_13179,0.01138
test_13180,0.223423
test_13181,0.00292
test_13182,0.003208
test_13183,0.002521
test_13184,0.011339
test_13185,0.002501
test_13186,0.006464
test_13187,0.003502
test_13188,0.017767
test_13189,0.00415
test_13190,0.003576
test_13191,0.016767
test_13192,0.094022
test_13193,0.040889
test_13194,0.003172
test_13195,0.00374
test_13196,0.002551
test_13197,0.156289
test_13198,0.015108
test_13199,0.008741
test_13200,0.004158
test_13201,0.046279
test_13202,0.514662
test_13203,0.007082
test_13204,0.013545
test_13205,0.562067
test_13206,0.002958
test_13207,0.004138
test_13208,0.011025
test_13209,0.005942
test_13210,0.071101
test_13211,0.009369
test_13212,0.006495
test_13213,0.004065
test_13214,0.034422
test_13215,0.005188
test_13216,0.025966
test_13217,0.042927
test_13218,0.007943
test_13219,0.004711
test_13220,0.012802
test_13221,0.003105
test_13222,0.200676
test_13223,0.006809
test_13224,0.010785
test_13225,0.005085
test_13226,0.083768
test_13227,0.024495
test_13228,0.101449
test_13229,0.005183
test_13230,0.016148
test_13231,0.037257
test_13232,0.975808
test_13233,0.003504
test_13234,0.047369
test_13235,0.00315
test_13236,0.055109
test_13237,0.005229
test_13238,0.034466
test_13239,0.00295
test_13240,0.01662
test_13241,0.003944
test_13242,0.004154
test_13243,0.018209
test_13244,0.957445
test_13245,0.003536
test_13246,0.005508
test_13247,0.005288
test_13248,0.089428
test_13249,0.003622
test_13250,0.015925
test_13251,0.614501
test_13252,0.083757
test_13253,0.084731
test_13254,0.006369
test_13255,0.026269
test_13256,0.022679
test_13257,0.003404
test_13258,0.022243
test_13259,0.003929
test_13260,0.193267
test_13261,0.011551
test_13262,0.14142
test_13263,0.004509
test_13264,0.825506
test_13265,0.002947
test_13266,0.706018
test_13267,0.002628
test_13268,0.009215
test_13269,0.003479
test_13270,0.005244
test_13271,0.084679
test_13272,0.003504
test_13273,0.006359
test_13274,0.009049
test_13275,0.126551
test_13276,0.002704
test_13277,0.124441
test_13278,0.004872
test_13279,0.100859
test_13280,0.045683
test_13281,0.053274
test_13282,0.004382
test_13283,0.877323
test_13284,0.003124
test_13285,0.015551
test_13286,0.011998
test_13287,0.005527
test_13288,0.271767
test_13289,0.06008
test_13290,0.002757
test_13291,0.002417
test_13292,0.01735
test_13293,0.002582
test_13294,0.010732
test_13295,0.086121
test_13296,0.007835
test_13297,0.004743
test_13298,0.06462
test_13299,0.145234
test_13300,0.031259
test_13301,0.018583
test_13302,0.002414
test_13303,0.00408
test_13304,0.065686
test_13305,0.070243
test_13306,0.005412
test_13307,0.00633
test_13308,0.052514
test_13309,0.093007
test_13310,0.003733
test_13311,0.005829
test_13312,0.021914
test_13313,0.004753
test_13314,0.004654
test_13315,0.023749
test_13316,0.028953
test_13317,0.00496
test_13318,0.050259
test_13319,0.008767
test_13320,0.026553
test_13321,0.067657
test_13322,0.823746
test_13323,0.004004
test_13324,0.038773
test_13325,0.011503
test_13326,0.027027
test_13327,0.00649
test_13328,0.017825
test_13329,0.037194
test_13330,0.016405
test_13331,0.002631
test_13332,0.006948
test_13333,0.012634
test_13334,0.003303
test_13335,0.004423
test_13336,0.003742
test_13337,0.22689
test_13338,0.018461
test_13339,0.003198
test_13340,0.005664
test_13341,0.013372
test_13342,0.017159
test_13343,0.003902
test_13344,0.575159
test_13345,0.022858
test_13346,0.003403
test_13347,0.118087
test_13348,0.004301
test_13349,0.012268
test_13350,0.015189
test_13351,0.003286
test_13352,0.014947
test_13353,0.148423
test_13354,0.010592
test_13355,0.024861
test_13356,0.709105
test_13357,0.238502
test_13358,0.324858
test_13359,0.015251
test_13360,0.036829
test_13361,0.02765
test_13362,0.194047
test_13363,0.027859
test_13364,0.297102
test_13365,0.00731
test_13366,0.004922
test_13367,0.01043
test_13368,0.00859
test_13369,0.059547
test_13370,0.003731
test_13371,0.020248
test_13372,0.005896
test_13373,0.01119
test_13374,0.272722
test_13375,0.00738
test_13376,0.010193
test_13377,0.020008
test_13378,0.228772
test_13379,0.05293
test_13380,0.790453
test_13381,0.006984
test_13382,0.002144
test_13383,0.194109
test_13384,0.01748
test_13385,0.022464
test_13386,0.002724
test_13387,0.023322
test_13388,0.013976
test_13389,0.012618
test_13390,0.003099
test_13391,0.004389
test_13392,0.020805
test_13393,0.012447
test_13394,0.008959
test_13395,0.003766
test_13396,0.002122
test_13397,0.008444
test_13398,0.012981
test_13399,0.007406
test_13400,0.003213
test_13401,0.009848
test_13402,0.01696
test_13403,0.003047
test_13404,0.087195
test_13405,0.044976
test_13406,0.321044
test_13407,0.009771
test_13408,0.002866
test_13409,0.002599
test_13410,0.032267
test_13411,0.041732
test_13412,0.003915
test_13413,0.002896
test_13414,0.533218
test_13415,0.009161
test_13416,0.011161
test_13417,0.009827
test_13418,0.005897
test_13419,0.171187
test_13420,0.967243
test_13421,0.005705
test_13422,0.087087
test_13423,0.014761
test_13424,0.01629
test_13425,0.003321
test_13426,0.020903
test_13427,0.294901
test_13428,0.6638
test_13429,0.00261
test_13430,0.002399
test_13431,0.059223
test_13432,0.015823
test_13433,0.019185
test_13434,0.005949
test_13435,0.008699
test_13436,0.020005
test_13437,0.037661
test_13438,0.039849
test_13439,0.027904
test_13440,0.00451
test_13441,0.013698
test_13442,0.08042
test_13443,0.003738
test_13444,0.088043
test_13445,0.008605
test_13446,0.122916
test_13447,0.10903
test_13448,0.00662
test_13449,0.894663
test_13450,0.003282
test_13451,0.00368
test_13452,0.932586
test_13453,0.12198
test_13454,0.005756
test_13455,0.003363
test_13456,0.522421
test_13457,0.023371
test_13458,0.00353
test_13459,0.008681
test_13460,0.043374
test_13461,0.07615
test_13462,0.030092
test_13463,0.020688
test_13464,0.156965
test_13465,0.013889
test_13466,0.129486
test_13467,0.11284
test_13468,0.004807
test_13469,0.057351
test_13470,0.019465
test_13471,0.002844
test_13472,0.02781
test_13473,0.006025
test_13474,0.706385
test_13475,0.002903
test_13476,0.009532
test_13477,0.00367
test_13478,0.003529
test_13479,0.011744
test_13480,0.047418
test_13481,0.003583
test_13482,0.69218
test_13483,0.39329
test_13484,0.006923
test_13485,0.006467
test_13486,0.003312
test_13487,0.132857
test_13488,0.033089
test_13489,0.024385
test_13490,0.021415
test_13491,0.004183
test_13492,0.007609
test_13493,0.003789
test_13494,0.024529
test_13495,0.018264
test_13496,0.021201
test_13497,0.099286
test_13498,0.008892
test_13499,0.002067
test_13500,0.00378
test_13501,0.003758
test_13502,0.165602
test_13503,0.222564
test_13504,0.077027
test_13505,0.012102
test_13506,0.025964
test_13507,0.096015
test_13508,0.013543
test_13509,0.004351
test_13510,0.002933
test_13511,0.026471
test_13512,0.242147
test_13513,0.170299
test_13514,0.191772
test_13515,0.04177
test_13516,0.450196
test_13517,0.006966
test_13518,0.012668
test_13519,0.00272
test_13520,0.09165
test_13521,0.27831
test_13522,0.003106
test_13523,0.012457
test_13524,0.0418
test_13525,0.03071
test_13526,0.015625
test_13527,0.013252
test_13528,0.044901
test_13529,0.404844
test_13530,0.004323
test_13531,0.029937
test_13532,0.00542
test_13533,0.00574
test_13534,0.002413
test_13535,0.014131
test_13536,0.805937
test_13537,0.014407
test_13538,0.157682
test_13539,0.026803
test_13540,0.042012
test_13541,0.342803
test_13542,0.003681
test_13543,0.005862
test_13544,0.009705
test_13545,0.01198
test_13546,0.118137
test_13547,0.063551
test_13548,0.004352
test_13549,0.044348
test_13550,0.006314
test_13551,0.00459
test_13552,0.440371
test_13553,0.0062
test_13554,0.00273
test_13555,0.015463
test_13556,0.003822
test_13557,0.029722
test_13558,0.004253
test_13559,0.003297
test_13560,0.060551
test_13561,0.9089
test_13562,0.002899
test_13563,0.023903
test_13564,0.007149
test_13565,0.005066
test_13566,0.256468
test_13567,0.006109
test_13568,0.003085
test_13569,0.003717
test_13570,0.414941
test_13571,0.0046
test_13572,0.01621
test_13573,0.586521
test_13574,0.002606
test_13575,0.007346
test_13576,0.044604
test_13577,0.007095
test_13578,0.009045
test_13579,0.176153
test_13580,0.221493
test_13581,0.067082
test_13582,0.042493
test_13583,0.021788
test_13584,0.004292
test_13585,0.017858
test_13586,0.003657
test_13587,0.203835
test_13588,0.027754
test_13589,0.246745
test_13590,0.07572
test_13591,0.008311
test_13592,0.004516
test_13593,0.033463
test_13594,0.764382
test_13595,0.009539
test_13596,0.009368
test_13597,0.009738
test_13598,0.004256
test_13599,0.037412
test_13600,0.001989
test_13601,0.017678
test_13602,0.052296
test_13603,0.174308
test_13604,0.155346
test_13605,0.003913
test_13606,0.012246
test_13607,0.008862
test_13608,0.152427
test_13609,0.00745
test_13610,0.160736
test_13611,0.061207
test_13612,0.007791
test_13613,0.003572
test_13614,0.928196
test_13615,0.037646
test_13616,0.003122
test_13617,0.002515
test_13618,0.102812
test_13619,0.194257
test_13620,0.708672
test_13621,0.012486
test_13622,0.002969
test_13623,0.016308
test_13624,0.067409
test_13625,0.020915
test_13626,0.010662
test_13627,0.005939
test_13628,0.01703
test_13629,0.920295
test_13630,0.003106
test_13631,0.00534
test_13632,0.182052
test_13633,0.850464
test_13634,0.004222
test_13635,0.02702
test_13636,0.01172
test_13637,0.966948
test_13638,0.012506
test_13639,0.049296
test_13640,0.043949
test_13641,0.906636
test_13642,0.007987
test_13643,0.017853
test_13644,0.964122
test_13645,0.020866
test_13646,0.004069
test_13647,0.009567
test_13648,0.005407
test_13649,0.033104
test_13650,0.006703
test_13651,0.048677
test_13652,0.016445
test_13653,0.00324
test_13654,0.047168
test_13655,0.009787
test_13656,0.073157
test_13657,0.025736
test_13658,0.028341
test_13659,0.054637
test_13660,0.025029
test_13661,0.011767
test_13662,0.008198
test_13663,0.599903
test_13664,0.005693
test_13665,0.008365
test_13666,0.017632
test_13667,0.018936
test_13668,0.480413
test_13669,0.967405
test_13670,0.388091
test_13671,0.115142
test_13672,0.003406
test_13673,0.011972
test_13674,0.749143
test_13675,0.437549
test_13676,0.959358
test_13677,0.015056
test_13678,0.094475
test_13679,0.008015
test_13680,0.012577
test_13681,0.966708
test_13682,0.043638
test_13683,0.002391
test_13684,0.003514
test_13685,0.49327
test_13686,0.094814
test_13687,0.005212
test_13688,0.006356
test_13689,0.034581
test_13690,0.011329
test_13691,0.967542
test_13692,0.135445
test_13693,0.018789
test_13694,0.005868
test_13695,0.003932
test_13696,0.015093
test_13697,0.016201
test_13698,0.138857
test_13699,0.238916
test_13700,0.020212
test_13701,0.01392
test_13702,0.007824
test_13703,0.01018
test_13704,0.007146
test_13705,0.017417
test_13706,0.007094
test_13707,0.003782
test_13708,0.018259
test_13709,0.016665
test_13710,0.050217
test_13711,0.55798
test_13712,0.003913
test_13713,0.013631
test_13714,0.004192
test_13715,0.007862
test_13716,0.193913
test_13717,0.038166
test_13718,0.009428
test_13719,0.019309
test_13720,0.017531
test_13721,0.056697
test_13722,0.008045
test_13723,0.428204
test_13724,0.022917
test_13725,0.002854
test_13726,0.018076
test_13727,0.047975
test_13728,0.002911
test_13729,0.090066
test_13730,0.011671
test_13731,0.002759
test_13732,0.347102
test_13733,0.017976
test_13734,0.008622
test_13735,0.003322
test_13736,0.901329
test_13737,0.015079
test_13738,0.01224
test_13739,0.009839
test_13740,0.008845
test_13741,0.003935
test_13742,0.031044
test_13743,0.015671
test_13744,0.056302
test_13745,0.016866
test_13746,0.068715
test_13747,0.073399
test_13748,0.838183
test_13749,0.01889
test_13750,0.00594
test_13751,0.009835
test_13752,0.004377
test_13753,0.002394
test_13754,0.017423
test_13755,0.021802
test_13756,0.097503
test_13757,0.096033
test_13758,0.006448
test_13759,0.002164
test_13760,0.00959
test_13761,0.007859
test_13762,0.439748
test_13763,0.018173
test_13764,0.006738
test_13765,0.086226
test_13766,0.440578
test_13767,0.016015
test_13768,0.008597
test_13769,0.003306
test_13770,0.185657
test_13771,0.021384
test_13772,0.032303
test_13773,0.004612
test_13774,0.103887
test_13775,0.031879
test_13776,0.003946
test_13777,0.003074
test_13778,0.012797
test_13779,0.010427
test_13780,0.003262
test_13781,0.012106
test_13782,0.00545
test_13783,0.00309
test_13784,0.13981
test_13785,0.043886
test_13786,0.894105
test_13787,0.008556
test_13788,0.009241
test_13789,0.003202
test_13790,0.002565
test_13791,0.030398
test_13792,0.00658
test_13793,0.005812
test_13794,0.002213
test_13795,0.003309
test_13796,0.377514
test_13797,0.010193
test_13798,0.232936
test_13799,0.0306
test_13800,0.036522
test_13801,0.005049
test_13802,0.164189
test_13803,0.009905
test_13804,0.039538
test_13805,0.017067
test_13806,0.01562
test_13807,0.606542
test_13808,0.021174
test_13809,0.002495
test_13810,0.009548
test_13811,0.003341
test_13812,0.067636
test_13813,0.300586
test_13814,0.039818
test_13815,0.005162
test_13816,0.432843
test_13817,0.967073
test_13818,0.003846
test_13819,0.002257
test_13820,0.049528
test_13821,0.003122
test_13822,0.455645
test_13823,0.004298
test_13824,0.087526
test_13825,0.010345
test_13826,0.002737
test_13827,0.196099
test_13828,0.126085
test_13829,0.006021
test_13830,0.03643
test_13831,0.018713
test_13832,0.003255
test_13833,0.005182
test_13834,0.016313
test_13835,0.332554
test_13836,0.011085
test_13837,0.109863
test_13838,0.002834
test_13839,0.189252
test_13840,0.054866
test_13841,0.344753
test_13842,0.188017
test_13843,0.020407
test_13844,0.965888
test_13845,0.228598
test_13846,0.004182
test_13847,0.006705
test_13848,0.003384
test_13849,0.054325
test_13850,0.168762
test_13851,0.002511
test_13852,0.019129
test_13853,0.002644
test_13854,0.01145
test_13855,0.002168
test_13856,0.297542
test_13857,0.087453
test_13858,0.115552
test_13859,0.08637
test_13860,0.277108
test_13861,0.008823
test_13862,0.09194
test_13863,0.002618
test_13864,0.048324
test_13865,0.120829
test_13866,0.004854
test_13867,0.032178
test_13868,0.014045
test_13869,0.021644
test_13870,0.005678
test_13871,0.003943
test_13872,0.971242
test_13873,0.018223
test_13874,0.006117
test_13875,0.004514
test_13876,0.013462
test_13877,0.0445
test_13878,0.004475
test_13879,0.00685
